drift description,tree size,after accuracy decrease,after retrain accuracy,after retrain accuracy increase,before after retrain accuracy,before after retrain accuracy increase,STAT_BARINEL faulty nodes indicies,STAT_BARINEL faulty features,STAT_BARINEL wasted effort,STAT_BARINEL fix accuracy,STAT_BARINEL fix accuracy increase
energy-y2__NumericFeature[f2;+2std],57,26.315789473684205,86.9281045751634,37.90849673202615,94.11764705882352,45.09803921568628,0,f2,0,79.08496732026144,30.065359477124183
energy-y2__NumericFeature[f7;-2std],57,17.105263157894733,86.9281045751634,22.87581699346406,95.42483660130719,31.372549019607852,"9, 12, 15","target, target, target",1,71.89542483660131,7.843137254901967
energy-y2__NumericFeature[f3;+1std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,0,f2,1,67.3202614379085,-7.843137254901955
energy-y2__NumericFeature[f3;+2std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,0,f2,1,67.3202614379085,-7.843137254901955
horse-colic__NumericFeature[f23;-2std],19,27.77777777777778,63.013698630136986,13.698630136986301,93.15068493150685,43.83561643835616,0,f1,1,49.31506849315068,0.0
horse-colic__NumericFeature[f23;-1std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,0,f1,1,50.68493150684932,0.0
horse-colic__NumericFeature[f23;-0.5std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,0,f1,1,50.68493150684932,0.0
horse-colic__NumericFeature[f1;-2std],19,11.111111111111116,63.013698630136986,-8.21917808219178,73.97260273972603,2.73972602739726,"5, 6","f14, f22",2,73.97260273972603,2.73972602739726
horse-colic__NumericFeature[f1;-1std],19,11.111111111111116,63.013698630136986,-8.21917808219178,73.97260273972603,2.73972602739726,"5, 6","f14, f22",2,73.97260273972603,2.73972602739726
horse-colic__NumericFeature[f1;+2std],19,30.555555555555557,63.013698630136986,8.21917808219178,57.534246575342465,2.73972602739726,0,f1,0,75.34246575342466,20.547945205479458
horse-colic__NumericFeature[f12;+2std],19,19.444444444444454,63.013698630136986,1.3698630136986245,87.67123287671232,26.027397260273965,"2, 6","f12, f22",1,83.56164383561644,21.91780821917808
ionosphere__NumericFeature[f26;+0.5std],5,14.28571428571428,85.71428571428571,7.14285714285714,87.14285714285714,8.571428571428575,2,f26,0,85.71428571428571,7.14285714285714
ionosphere__NumericFeature[f26;+1std],5,22.857142857142854,85.71428571428571,21.42857142857142,85.71428571428571,21.42857142857142,4,target,0,85.71428571428571,21.42857142857142
ionosphere__NumericFeature[f26;+2std],5,31.428571428571427,85.71428571428571,45.71428571428571,91.42857142857143,51.42857142857142,2,f26,0,85.71428571428571,45.71428571428571
ionosphere__NumericFeature[f4;-2std],5,37.142857142857146,84.28571428571429,38.57142857142858,84.28571428571429,38.57142857142858,0,f4,0,88.57142857142857,42.857142857142854
iris__NumericFeature[f4;+0.5std],13,20.000000000000007,80.0,6.666666666666677,96.66666666666667,23.33333333333334,"4, 7","f3, target",2,93.33333333333333,20.000000000000007
iris__NumericFeature[f4;+1std],13,26.66666666666667,76.66666666666667,13.333333333333341,96.66666666666667,33.333333333333336,"3, 4","f4, f3",1,93.33333333333333,30.000000000000004
iris__NumericFeature[f4;+2std],13,26.66666666666667,70.0,6.666666666666665,96.66666666666667,33.333333333333336,"3, 4","f4, f3",1,93.33333333333333,30.000000000000004
iris__NumericFeature[f3;-2std],13,60.00000000000001,80.0,40.0,96.66666666666667,56.666666666666664,1,target,0,26.666666666666668,-13.333333333333336
iris__NumericFeature[f3;-1std],13,20.000000000000007,80.0,-3.3333333333333326,96.66666666666667,13.33333333333333,0,f3,0,90.0,6.666666666666665
iris__NumericFeature[f3;+0.5std],13,33.333333333333336,80.0,10.000000000000009,93.33333333333333,23.33333333333334,"4, 5","f3, target",1,66.66666666666666,-3.3333333333333326
iris__NumericFeature[f3;+1std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,"4, 5","f3, target",1,73.33333333333333,43.33333333333333
iris__NumericFeature[f3;+2std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,0,f3,0,60.0,30.0
low-res-spect__NumericFeature[f29;-2std],59,41.509433962264154,64.15094339622641,21.698113207547166,87.73584905660378,45.28301886792453,0,f25,1,41.509433962264154,-0.9433962264150941
low-res-spect__NumericFeature[f29;-1std],59,28.301886792452834,72.64150943396226,5.660377358490565,87.73584905660378,20.75471698113208,0,f25,1,66.0377358490566,-0.9433962264150941
low-res-spect__NumericFeature[f79;+2std],59,41.509433962264154,78.30188679245283,33.9622641509434,75.47169811320755,31.132075471698116,0,f25,1,44.339622641509436,0.0
low-res-spect__NumericFeature[f25;+2std],59,16.981132075471706,78.30188679245283,16.03773584905661,87.73584905660378,25.47169811320755,0,f25,0,75.47169811320755,13.20754716981133
low-res-spect__NumericFeature[f50;-2std],59,37.735849056603776,78.30188679245283,22.64150943396227,87.73584905660378,32.07547169811321,0,f25,1,56.60377358490566,0.9433962264150941
low-res-spect__NumericFeature[f75;-2std],59,41.509433962264154,78.30188679245283,35.84905660377359,87.73584905660378,45.28301886792453,0,f25,1,42.45283018867924,0.0
low-res-spect__NumericFeature[f75;-1std],59,18.867924528301895,78.30188679245283,6.60377358490567,87.73584905660378,16.03773584905661,0,f25,1,72.64150943396226,0.9433962264150941
lowbwt__NumericFeature[LOW;-2std],7,33.33333333333333,81.08108108108108,21.62162162162162,54.054054054054056,-5.405405405405405,"5, 3","target, target",2,62.16216216216216,2.7027027027026973
lowbwt__NumericFeature[LOW;+2std],7,27.777777777777768,81.08108108108108,32.432432432432435,48.64864864864865,0.0,0,LOW,0,83.78378378378379,35.13513513513513
mammographic__NumericFeature[f5;+1std],17,23.958333333333336,82.8125,25.520833333333336,82.29166666666666,25.0,"4, 5, 9, 12, 14, 16","f2, target, target, target, target, target",5,84.89583333333334,27.604166666666675
mammographic__NumericFeature[f5;+2std],17,25.0,82.8125,26.041666666666664,84.375,27.604166666666664,"4, 5, 6, 9, 14, 16","f2, target, f5, target, target, target",5,83.33333333333334,26.5625
mammographic__NumericFeature[f4;-2std],17,20.833333333333336,82.8125,14.583333333333337,82.29166666666666,14.0625,"2, 9, 13, 14","f4, target, f2, target",3,81.25,13.020833333333337
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,3]",19,13.461538461538458,83.80952380952381,8.571428571428575,90.47619047619048,15.238095238095239,"4, 13","target, target",2,62.857142857142854,-12.380952380952381
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,5]",19,15.384615384615385,83.80952380952381,16.19047619047619,88.57142857142857,20.952380952380945,13,target,1,57.14285714285714,-10.476190476190483
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,7]",19,21.153846153846157,83.80952380952381,21.904761904761905,88.57142857142857,26.66666666666666,13,target,1,48.57142857142857,-13.333333333333336
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,9]",19,25.0,83.80952380952381,27.61904761904762,88.57142857142857,32.38095238095238,13,target,1,40.0,-16.19047619047619
mfeat-morphological__NumericFeature[att6;-2std],17,21.999999999999996,98.25,18.000000000000004,100.0,19.75,"3, 6","target, att6",1,34.25,-46.0
molec-biol-splice__NumericFeature[f29;+0.5std],57,23.197492163009404,85.8934169278997,14.106583072100321,92.78996865203762,21.003134796238243,"3, 4, 14, 30, 20, 16, 40","f30, target, target, target, target, f29, f30",2,72.72727272727273,0.9404388714733591
molec-biol-splice__NumericFeature[f29;+1std],57,23.197492163009404,85.8934169278997,14.106583072100321,86.99059561128527,15.2037617554859,"3, 4, 14, 30, 20, 16, 40","f30, target, target, target, target, f29, f30",2,72.72727272727273,0.9404388714733591
molec-biol-splice__NumericFeature[f29;+2std],57,23.197492163009404,85.8934169278997,14.106583072100321,87.14733542319749,15.36050156739812,"1, 14, 30, 20, 16, 40","f29, target, target, target, f29, f30",1,86.83385579937304,15.047021943573668
molec-biol-splice__NumericFeature[f28;+0.5std],57,13.793103448275868,85.8934169278997,7.523510971786839,92.00626959247649,13.636363636363635,"4, 9, 29, 37, 19, 20, 16, 40, 27, 28","target, target, f28, target, f33, target, f29, f30, target, target",7,89.96865203761756,11.598746081504707
molec-biol-splice__NumericFeature[f28;+1std],57,13.793103448275868,85.8934169278997,7.523510971786839,92.00626959247649,13.636363636363635,"4, 9, 29, 37, 19, 20, 16, 40, 27, 28","target, target, f28, target, f33, target, f29, f30, target, target",7,89.96865203761756,11.598746081504707
molec-biol-splice__NumericFeature[f30;-2std],57,25.705329153605017,85.8934169278997,17.24137931034483,86.83385579937304,18.181818181818176,"3, 4, 13, 11, 16, 53, 40","f30, target, f30, f29, f29, target, f30",4,91.37931034482759,22.72727272727273
molec-biol-splice__NumericFeature[f30;-1std],57,27.27272727272727,85.8934169278997,17.868338557993734,92.6332288401254,24.608150470219435,"3, 4, 13, 19, 20, 16, 53, 40","f30, target, f30, f33, target, f29, target, f30",5,90.59561128526646,22.5705329153605
molec-biol-splice__NumericFeature[f30;+1std],57,21.630094043887148,85.8934169278997,13.793103448275868,92.31974921630093,20.219435736677116,"1, 37, 38, 20, 16, 53, 33, 34, 40","f29, target, target, target, f29, target, target, f34, f30",6,76.64576802507837,4.545454545454541
molec-biol-splice__NumericFeature[f30;+2std],57,21.630094043887148,85.8934169278997,14.106583072100321,89.96865203761756,18.181818181818187,"1, 13, 19, 20, 16, 53, 40","f29, f30, f33, target, f29, target, f30",5,71.63009404388715,-0.15673981191222097
molec-biol-splice__NumericFeature[f32;-2std],57,15.36050156739812,85.8934169278997,10.815047021943581,73.04075235109718,-2.037617554858928,0,f32,0,92.16300940438872,17.084639498432608
molec-biol-splice__NumericFeature[f32;-1std],57,15.36050156739812,85.8934169278997,10.815047021943581,86.67711598746082,11.598746081504707,0,f32,0,92.16300940438872,17.084639498432608
molec-biol-splice__NumericFeature[f32;-0.5std],57,15.36050156739812,85.8934169278997,10.815047021943581,92.78996865203762,17.711598746081503,0,f32,0,92.16300940438872,17.084639498432608
molec-biol-splice__NumericFeature[f31;-2std],57,16.300940438871482,85.8934169278997,11.128526645768034,83.69905956112854,8.934169278996873,0,f32,1,74.76489028213166,0.0
molec-biol-splice__NumericFeature[f31;-1std],57,18.181818181818187,85.8934169278997,12.852664576802509,88.40125391849529,15.36050156739811,0,f32,1,73.04075235109718,0.0
molec-biol-splice__NumericFeature[f31;+1std],57,18.49529780564263,85.8934169278997,15.2037617554859,83.69905956112854,13.00940438871474,0,f32,1,70.6896551724138,0.0
molec-biol-splice__NumericFeature[f31;+2std],57,19.749216300940443,85.8934169278997,17.084639498432608,88.87147335423198,20.062695924764895,"4, 9, 8, 51, 25, 41, 42, 50, 43, 44","target, target, f29, target, target, target, target, target, target, f18",10,69.43573667711598,0.6269592476489061
molec-biol-splice__NumericFeature[f35;+0.5std],57,10.344827586206895,85.8934169278997,7.053291536050166,90.9090909090909,12.06896551724138,"4, 9, 11, 37, 15, 53, 51, 25, 32, 43, 46","target, target, f29, target, f34, target, target, target, target, target, target",11,92.00626959247649,13.166144200626961
molec-biol-splice__NumericFeature[f35;+1std],57,10.344827586206895,85.8934169278997,7.053291536050166,89.18495297805643,10.344827586206906,"4, 9, 11, 37, 15, 53, 51, 25, 32, 43, 46","target, target, f29, target, f34, target, target, target, target, target, target",11,92.00626959247649,13.166144200626961
molec-biol-splice__NumericFeature[f35;+2std],57,10.971786833855802,85.8934169278997,7.836990595611293,87.61755485893417,9.561128526645767,"4, 9, 37, 53, 51, 25, 32, 50, 43, 44, 57, 58","target, target, target, target, target, target, target, target, target, f18, target, target",12,90.43887147335423,12.382445141065833
monks-1__NumericFeature[f2;-2std],51,32.72727272727273,67.56756756756756,0.9009009009009028,76.57657657657657,9.909909909909908,"3, 4","f2, f2",0,87.38738738738738,20.72072072072072
monks-1__NumericFeature[f2;-1std],51,27.27272727272727,67.56756756756756,-0.9009009009009028,70.27027027027027,1.8018018018018056,0,f5,1,68.46846846846847,0.0
monks-1__NumericFeature[f2;+1std],51,30.909090909090907,67.56756756756756,-2.7027027027027084,73.87387387387388,3.6036036036036,0,f5,1,70.27027027027027,0.0
monks-1__NumericFeature[f2;+2std],51,34.54545454545455,67.56756756756756,-4.504504504504503,75.67567567567568,3.603603603603611,0,f5,1,72.07207207207207,0.0
monks-1__NumericFeature[f1;-2std],51,23.636363636363633,67.56756756756756,-1.8018018018018056,67.56756756756756,-1.8018018018018056,"12, 23, 24","f1, f1, f1",0,91.8918918918919,22.522522522522525
monks-1__NumericFeature[f1;-1std],51,30.909090909090907,67.56756756756756,-2.7027027027027084,68.46846846846847,-1.8018018018018056,0,f5,1,70.27027027027027,0.0
monks-1__NumericFeature[f1;-0.5std],51,34.54545454545455,67.56756756756756,-13.51351351351352,78.37837837837837,-2.7027027027027084,0,f5,1,81.08108108108108,0.0
monks-1__NumericFeature[f1;+0.5std],51,36.36363636363637,67.56756756756756,-5.405405405405405,78.37837837837837,5.405405405405405,0,f5,1,72.97297297297297,0.0
monks-1__NumericFeature[f1;+1std],51,40.0,67.56756756756756,14.414414414414411,77.47747747747748,24.32432432432432,0,f5,1,53.153153153153156,0.0
monks-1__NumericFeature[f1;+2std],51,36.36363636363637,67.56756756756756,12.612612612612606,63.06306306306306,8.108108108108103,0,f5,1,54.95495495495496,0.0
monks-1__NumericFeature[f5;-2std],51,30.909090909090907,67.56756756756756,19.819819819819816,73.87387387387388,26.126126126126124,0,f5,0,93.69369369369369,45.945945945945944
monks-1__NumericFeature[f5;-1std],51,25.454545454545453,67.56756756756756,-13.51351351351352,73.87387387387388,-7.207207207207212,0,f5,0,95.4954954954955,14.414414414414411
monks-1__NumericFeature[f5;-0.5std],51,23.636363636363633,67.56756756756756,-16.216216216216218,74.77477477477478,-9.009009009009006,0,f5,0,98.1981981981982,14.414414414414411
monks-1__NumericFeature[f5;+0.5std],51,16.36363636363636,67.56756756756756,-12.612612612612617,75.67567567567568,-4.504504504504503,0,f5,0,90.990990990991,10.81081081081081
monks-1__NumericFeature[f5;+1std],51,12.72727272727272,67.56756756756756,-18.918918918918926,85.58558558558559,-0.9009009009009028,0,f5,0,97.2972972972973,10.81081081081081
monks-1__NumericFeature[f5;+2std],51,16.36363636363636,67.56756756756756,-19.819819819819816,76.57657657657657,-10.81081081081081,0,f5,0,98.1981981981982,10.81081081081081
monks-3__NumericFeature[f2;-2std],27,29.09090909090909,90.9090909090909,11.818181818181817,76.36363636363637,-2.7272727272727226,0,f5,1,79.0909090909091,0.0
monks-3__NumericFeature[f2;-1std],27,29.09090909090909,90.9090909090909,9.999999999999998,84.54545454545455,3.6363636363636376,0,f5,1,80.9090909090909,0.0
monks-3__NumericFeature[f2;-0.5std],27,29.09090909090909,91.81818181818183,10.909090909090914,98.18181818181819,17.272727272727273,0,f5,1,80.9090909090909,0.0
monks-3__NumericFeature[f2;+1std],27,27.27272727272727,74.54545454545455,-1.8181818181818188,78.18181818181819,1.8181818181818188,0,f5,1,76.36363636363637,0.0
monks-3__NumericFeature[f2;+2std],27,41.81818181818182,74.54545454545455,20.000000000000007,53.63636363636364,-0.9090909090909038,0,f5,1,54.54545454545454,0.0
monks-3__NumericFeature[f5;-2std],27,18.181818181818176,93.63636363636364,17.272727272727273,87.27272727272727,10.909090909090901,"2, 4","target, target",1,76.36363636363637,0.0
monks-3__NumericFeature[f5;-1std],27,16.36363636363636,91.81818181818183,16.36363636363637,73.63636363636363,-1.8181818181818188,0,f5,0,92.72727272727272,17.272727272727273
monks-3__NumericFeature[f5;-0.5std],27,19.999999999999996,91.81818181818183,18.181818181818187,94.54545454545455,20.90909090909091,0,f5,0,90.9090909090909,17.272727272727273
monks-3__NumericFeature[f5;+1std],27,36.36363636363637,91.81818181818183,12.727272727272732,90.9090909090909,11.818181818181817,"15, 16, 5","target, f5, f4",1,78.18181818181819,-0.9090909090909038
monks-3__NumericFeature[f5;+2std],27,43.63636363636364,91.81818181818183,30.000000000000004,90.0,28.181818181818187,"16, 5","f5, f4",1,63.63636363636363,1.8181818181818188
oocytes_merluccius_states_2f__NumericFeature[f19;+0.5std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"16, 2, 12, 13","f7, f19, target, f10",1,68.13725490196079,-1.9607843137254832
oocytes_merluccius_states_2f__NumericFeature[f19;+1std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"16, 2, 12, 13","f7, f19, target, f10",1,68.13725490196079,-1.9607843137254832
oocytes_merluccius_states_2f__NumericFeature[f19;+2std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"16, 2, 12, 13","f7, f19, target, f10",1,68.13725490196079,-1.9607843137254832
oocytes_merluccius_states_2f__NumericFeature[f7;+1std],21,13.725490196078438,81.37254901960785,8.333333333333337,88.23529411764706,15.19607843137255,"1, 19","f11, target",2,86.27450980392157,13.235294117647067
oocytes_merluccius_states_2f__NumericFeature[f7;+2std],21,29.41176470588236,81.37254901960785,22.058823529411764,88.23529411764706,28.921568627450977,"12, 13, 19, 4, 10, 9","target, f10, target, target, target, target",6,84.80392156862744,25.49019607843137
oocytes_trisopterus_states_5b__NumericFeature[f9;-2std],17,42.85714285714286,77.47252747252747,29.67032967032967,85.16483516483517,37.36263736263736,"2, 3, 8","target, f9, target",2,82.96703296703298,35.16483516483517
oocytes_trisopterus_states_5b__NumericFeature[f9;-1std],17,38.46153846153847,76.92307692307693,24.17582417582418,85.16483516483517,32.417582417582416,"2, 3, 6, 8","target, f9, f27, target",3,83.51648351648352,30.76923076923077
oocytes_trisopterus_states_5b__NumericFeature[f9;-0.5std],17,15.384615384615385,76.92307692307693,-1.6483516483516425,86.26373626373626,7.692307692307699,"2, 9, 6, 8, 15, 16","target, target, f27, target, target, target",5,81.86813186813187,3.296703296703296
oocytes_trisopterus_states_5b__NumericFeature[f30;+1std],17,24.17582417582418,76.92307692307693,12.637362637362637,89.56043956043956,25.274725274725274,0,f30,0,84.06593406593407,19.780219780219777
oocytes_trisopterus_states_5b__NumericFeature[f30;+2std],17,47.252747252747255,76.92307692307693,34.06593406593407,89.56043956043956,46.70329670329671,0,f30,0,83.51648351648352,40.659340659340664
oocytes_trisopterus_states_5b__NumericFeature[f14;-2std],17,24.17582417582418,76.37362637362637,7.692307692307687,88.46153846153845,19.780219780219777,"1, 2","f14, target",0,90.10989010989012,21.42857142857143
oocytes_trisopterus_states_5b__NumericFeature[f14;-1std],17,20.879120879120883,76.92307692307693,4.94505494505495,89.01098901098901,17.03296703296703,"1, 2","f14, target",0,90.10989010989012,18.131868131868135
oocytes_trisopterus_states_5b__NumericFeature[f14;-0.5std],17,17.582417582417587,76.92307692307693,1.6483516483516536,89.56043956043956,14.28571428571429,"2, 3, 6, 8","target, f9, f27, target",4,74.72527472527473,-0.5494505494505475
oocytes_trisopterus_states_5b__NumericFeature[f27;+0.5std],17,20.879120879120883,76.92307692307693,13.186813186813195,89.56043956043956,25.824175824175832,"2, 10, 6, 8","target, f28, f27, target",3,89.56043956043956,25.824175824175832
oocytes_trisopterus_states_5b__NumericFeature[f27;+1std],17,37.362637362637365,76.92307692307693,26.923076923076927,89.56043956043956,39.56043956043956,"2, 10, 8, 12","target, f28, target, target",3,87.91208791208791,37.91208791208791
oocytes_trisopterus_states_5b__NumericFeature[f27;+2std],17,40.65934065934066,76.92307692307693,26.37362637362638,89.56043956043956,39.010989010989015,"2, 10, 6, 8","target, f28, f27, target",3,83.51648351648352,32.96703296703297
parkinsons__NumericFeature[f22;-2std],3,21.052631578947366,84.61538461538461,41.02564102564102,87.17948717948718,43.58974358974359,0,f22,0,87.17948717948718,43.58974358974359
parkinsons__NumericFeature[f22;+1std],3,31.578947368421055,87.17948717948718,10.256410256410254,87.17948717948718,10.256410256410254,2,target,0,76.92307692307693,0.0
parkinsons__NumericFeature[f22;+2std],3,31.578947368421055,87.17948717948718,10.256410256410254,87.17948717948718,10.256410256410254,2,target,0,76.92307692307693,0.0
pittsburg-bridges-MATERIAL__NumericFeature[f4;-2std],5,70.0,76.19047619047619,19.047619047619047,76.19047619047619,19.047619047619047,"1, 3","target, target",1,90.47619047619048,33.333333333333336
pittsburg-bridges-MATERIAL__NumericFeature[f4;-1std],5,40.0,76.19047619047619,19.047619047619047,71.42857142857143,14.28571428571429,"1, 3","target, target",1,90.47619047619048,33.333333333333336
pittsburg-bridges-MATERIAL__NumericFeature[f3;-2std],5,60.0,76.19047619047619,42.857142857142854,47.61904761904761,14.285714285714285,1,target,0,80.95238095238095,47.61904761904762
prnn_synth__NumericFeature[xs;-2std],13,24.0,82.0,19.999999999999996,84.0,21.999999999999996,"2, 9","xs, target",0,86.0,24.0
prnn_synth__NumericFeature[xs;-1std],13,20.000000000000007,80.0,14.000000000000002,84.0,17.999999999999993,2,xs,0,86.0,19.999999999999996
prnn_synth__NumericFeature[ys;-2std],13,32.00000000000001,84.0,34.0,66.0,16.000000000000004,0,ys,0,76.0,26.0
rabe_131__NumericFeature[col_1;-2std],3,80.0,60.0,19.999999999999996,40.0,0.0,1,target,0,60.0,19.999999999999996
rabe_131__NumericFeature[col_1;-1std],3,19.999999999999996,60.0,-9.999999999999998,70.0,0.0,1,target,0,60.0,-9.999999999999998
rabe_131__NumericFeature[col_1;-0.5std],3,19.999999999999996,60.0,-9.999999999999998,70.0,0.0,1,target,0,60.0,-9.999999999999998
rabe_131__NumericFeature[col_1;+1std],3,19.999999999999996,60.0,-20.000000000000007,80.0,0.0,0,col_1,0,70.0,-10.000000000000009
